Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
107,Santa Barbara,Central Coast Valleys,10/13/2019,286,0.13,R,0.00, ,441, ,11.5, ,73.6, ,49.8, ,61.1, ,93, ,44, ,63, ,48.3, ,2.3, ,55.2, ,67.0, 
107,Santa Barbara,Central Coast Valleys,10/14/2019,287,0.12, ,0.00, ,420, ,14.4, ,69.1, ,54.1, ,61.5, ,93, ,61, ,77, ,54.3, ,2.6, ,61.6, ,67.7, 
107,Santa Barbara,Central Coast Valleys,10/15/2019,288,0.12,R,0.00, ,435, ,14.7, ,74.9, ,51.6, ,62.2, ,95, ,53, ,77, ,54.9, ,2.0, ,48.3, ,67.6, 
107,Santa Barbara,Central Coast Valleys,10/16/2019,289,0.10, ,0.00, ,335, ,14.8, ,81.0, ,53.6, ,64.9, ,92, ,43, ,70, ,55.0, ,2.0, ,49.0, ,67.7, 
107,Santa Barbara,Central Coast Valleys,10/17/2019,290,0.13, ,0.00, ,416, ,13.6, ,78.5, ,57.4, ,66.1, ,93, ,41, ,62, ,52.7, ,3.5, ,83.3, ,68.3, 
107,Santa Barbara,Central Coast Valleys,10/18/2019,291,0.16, ,0.00, ,429, ,8.1, ,81.0, ,58.6, ,69.1, ,46, ,23, ,33, ,39.1, ,3.1, ,74.1, ,68.2, 
107,Santa Barbara,Central Coast Valleys,10/19/2019,292,0.14, ,0.00, ,411, ,11.1, ,78.9, ,55.7, ,68.4, ,76, ,31, ,47, ,47.4, ,2.5, ,60.9, ,68.3, 
107,Santa Barbara,Central Coast Valleys,10/20/2019,293,0.16,R,0.00, ,414, ,10.5, ,86.5, ,61.6, ,73.0,Y,52, ,22, ,38,Y,45.8,Y,3.0, ,71.1, ,68.9, 
107,Santa Barbara,Central Coast Valleys,10/21/2019,294,0.15, ,0.02, ,408, ,10.7, ,89.0, ,60.9, ,72.5,Y,69, ,19, ,39,Y,46.4,Y,2.2, ,53.3, ,69.3, 
107,Santa Barbara,Central Coast Valleys,10/22/2019,295,0.15, ,0.00, ,407, ,10.0, ,90.7, ,61.1, ,73.5,Y,65, ,16, ,35,Y,44.6,Y,2.3, ,54.4, ,69.3, 
107,Santa Barbara,Central Coast Valleys,10/23/2019,296,0.14, ,0.00, ,398, ,10.4, ,88.6, ,59.5, ,70.7, ,79, ,24, ,41, ,45.6, ,2.1, ,49.9, ,68.7, 
107,Santa Barbara,Central Coast Valleys,10/24/2019,297,0.15, ,0.00, ,402, ,7.8, ,94.0,Y,58.9, ,74.2,Y,63, ,11, ,27,Y,38.2,Y,2.2, ,53.9, ,68.5, 
107,Santa Barbara,Central Coast Valleys,10/25/2019,298,0.15,R,0.03,H,401, ,5.6,Y,92.4,Y,57.4, ,74.3,Y,57,H,7,H,19,Y,29.7,Y,2.5, ,59.6, ,67.9, 
107,Santa Barbara,Central Coast Valleys,10/26/2019,299,0.14, ,0.00, ,380, ,10.1, ,83.7, ,55.8, ,67.9, ,93, ,16, ,43, ,44.8, ,2.5, ,59.1, ,67.2, 
107,Santa Barbara,Central Coast Valleys,10/27/2019,300,0.07, ,0.00, ,272, ,15.1, ,68.7, ,54.5, ,61.2, ,94, ,71, ,82, ,55.6, ,2.4, ,57.4, ,66.5, 
107,Santa Barbara,Central Coast Valleys,10/28/2019,301,0.10, ,0.00, ,365, ,11.0, ,70.1, ,50.9, ,59.2, ,86, ,44, ,64, ,46.9, ,2.4, ,57.3, ,65.4, 
107,Santa Barbara,Central Coast Valleys,10/29/2019,302,0.10, ,0.00, ,360, ,10.4, ,68.3, ,47.5, ,58.3, ,88, ,41, ,62, ,45.5, ,2.8, ,67.7, ,64.0, 
107,Santa Barbara,Central Coast Valleys,10/30/2019,303,0.12, ,0.00, ,370, ,6.8, ,74.3, ,47.6, ,59.4, ,92, ,18, ,39, ,34.6, ,2.4, ,58.8, ,63.5, 
107,Santa Barbara,Central Coast Valleys,10/31/2019,304,0.12,R,0.00, ,373, ,4.2,Y,74.9, ,43.0, ,57.8, ,39, ,8, ,25,Y,22.7,Y,2.3, ,55.3, ,61.9, 
107,Santa Barbara,Central Coast Valleys,11/1/2019,305,0.12, ,0.02, ,350, ,4.8,Y,77.3, ,43.2, ,58.7, ,55, ,14, ,29,Y,26.2,Y,2.2, ,53.2, ,60.8, 
107,Santa Barbara,Central Coast Valleys,11/2/2019,306,0.12, ,0.01, ,342, ,4.7,Y,81.3, ,47.6, ,62.1, ,54, ,8, ,25,Y,25.7,Y,2.1, ,49.9, ,60.5, 
107,Santa Barbara,Central Coast Valleys,11/3/2019,307,0.10,R,0.01, ,330, ,10.2, ,78.1, ,47.6, ,59.6, ,83, ,43, ,59, ,45.1, ,2.0, ,47.9, ,60.9, 
107,Santa Barbara,Central Coast Valleys,11/4/2019,308,0.09, ,0.02, ,325, ,11.0, ,73.6, ,43.1, ,57.0, ,97, ,42, ,69, ,47.1, ,1.8, ,44.2, ,61.0, 
107,Santa Barbara,Central Coast Valleys,11/5/2019,309,0.09, ,0.03, ,318, ,12.3, ,75.2, ,47.5, ,59.4, ,92, ,46, ,71, ,49.9, ,2.1, ,50.7, ,61.1, 
107,Santa Barbara,Central Coast Valleys,11/6/2019,310,0.07, ,0.00, ,294, ,15.3, ,69.3, ,49.2, ,59.6, ,99, ,70, ,88, ,56.0, ,2.6, ,62.7, ,62.0, 
107,Santa Barbara,Central Coast Valleys,11/7/2019,311,0.07, ,0.00, ,287, ,14.3, ,67.6, ,50.5, ,59.1, ,93, ,69, ,84, ,54.2, ,2.2, ,51.7, ,63.6, 
107,Santa Barbara,Central Coast Valleys,11/8/2019,312,0.09, ,0.00, ,306, ,13.1, ,79.8, ,48.5, ,61.2, ,91, ,41, ,71, ,51.7, ,1.9, ,45.7, ,62.7, 
107,Santa Barbara,Central Coast Valleys,11/9/2019,313,0.10,R,0.00, ,310, ,12.4, ,84.8,Y,50.5, ,64.1, ,97, ,17, ,61, ,50.3, ,2.2, ,52.9, ,62.8, 
107,Santa Barbara,Central Coast Valleys,11/10/2019,314,0.08, ,0.03, ,296, ,14.6, ,69.4, ,50.0, ,59.8, ,96, ,62, ,83, ,54.7, ,2.6, ,63.0, ,62.5, 
107,Santa Barbara,Central Coast Valleys,11/11/2019,315,0.07, ,0.01, ,275, ,15.0, ,68.8, ,54.3, ,59.4, ,98, ,69, ,87, ,55.5, ,2.2, ,52.9, ,63.2, 
107,Santa Barbara,Central Coast Valleys,11/12/2019,316,0.07, ,0.01, ,273, ,15.5, ,68.3, ,55.1, ,59.3, ,99, ,70, ,90, ,56.3, ,2.1, ,50.3, ,63.9, 
107,Santa Barbara,Central Coast Valleys,11/13/2019,317,0.06, ,0.00, ,248, ,14.4, ,67.9, ,53.1, ,57.9, ,96, ,70, ,88, ,54.3, ,2.3, ,55.2, ,64.4, 
107,Santa Barbara,Central Coast Valleys,11/14/2019,318,0.05,R,0.02, ,213, ,14.0, ,66.4, ,53.8, ,59.0, ,93, ,67, ,82, ,53.5, ,2.4, ,58.7, ,63.8, 
107,Santa Barbara,Central Coast Valleys,11/15/2019,319,0.04, ,0.00, ,191, ,14.3, ,66.3, ,51.6, ,58.4, ,94, ,74, ,86, ,54.1, ,2.2, ,52.7, ,62.5, 
107,Santa Barbara,Central Coast Valleys,11/16/2019,320,0.08,R,0.01, ,275, ,11.7, ,81.9, ,48.9, ,62.7, ,93, ,37, ,60, ,48.7, ,1.9, ,45.1, ,62.1, 
107,Santa Barbara,Central Coast Valleys,11/17/2019,321,0.10, ,0.01, ,279, ,8.1, ,88.1,Y,53.4, ,68.4,Y,75, ,17, ,34,Y,39.2,Y,2.2, ,53.1, ,62.5, 
107,Santa Barbara,Central Coast Valleys,11/18/2019,322,0.10, ,0.01, ,281, ,8.4, ,87.8,Y,54.0, ,67.7,Y,87, ,13, ,36,Y,40.1,Y,2.2, ,51.6, ,62.3, 
107,Santa Barbara,Central Coast Valleys,11/19/2019,323,0.07, ,0.00,R,108, ,12.4, ,74.2, ,53.3, ,60.9, ,89, ,51, ,68, ,50.3, ,2.9, ,68.8, ,62.6, 
107,Santa Barbara,Central Coast Valleys,11/20/2019,324,0.06, ,0.00, ,194, ,11.0, ,65.7, ,52.8, ,57.3, ,86, ,53, ,68, ,47.0, ,3.9, ,93.0, ,60.7, 
107,Santa Barbara,Central Coast Valleys,11/21/2019,325,0.07, ,0.00, ,251, ,10.8, ,65.0, ,49.8, ,56.8, ,82, ,51, ,68, ,46.5, ,2.2, ,52.0, ,60.6, 
107,Santa Barbara,Central Coast Valleys,11/22/2019,326,0.06, ,0.02, ,241, ,11.0, ,66.5, ,47.9, ,56.6, ,87, ,54, ,70, ,47.1, ,1.9, ,46.3, ,59.6, 
107,Santa Barbara,Central Coast Valleys,11/23/2019,327,0.08,R,0.01, ,253, ,8.6, ,74.0, ,48.6, ,59.5, ,76, ,27, ,50, ,40.7, ,1.9, ,45.2, ,59.3, 
107,Santa Barbara,Central Coast Valleys,11/24/2019,328,0.08, ,0.00, ,255, ,8.3, ,74.9, ,47.2, ,59.0, ,67, ,30, ,49, ,39.8, ,1.9, ,46.1, ,58.6, 
107,Santa Barbara,Central Coast Valleys,11/25/2019,329,0.08, ,0.00, ,242, ,8.7, ,72.5, ,45.4, ,59.7, ,83, ,14, ,50, ,40.9, ,3.1, ,73.7, ,58.0, 
107,Santa Barbara,Central Coast Valleys,11/26/2019,330,0.07, ,0.00, ,170, ,5.9, ,63.6, ,51.4, ,57.1, ,59, ,20, ,37, ,31.1, ,2.6, ,62.5, ,57.1, 
107,Santa Barbara,Central Coast Valleys,11/27/2019,331,0.05, ,0.76, ,225, ,9.7, ,59.5, ,43.1, ,51.2, ,97, ,56, ,76, ,43.8, ,3.0, ,71.2, ,56.6, 
107,Santa Barbara,Central Coast Valleys,11/28/2019,332,0.04, ,0.56, ,191, ,9.4, ,56.4, ,40.3, ,47.6, ,96, ,62, ,84, ,42.9, ,2.4, ,57.7, ,55.4, 
107,Santa Barbara,Central Coast Valleys,11/29/2019,333,0.04, ,0.00, ,194, ,8.0, ,57.5, ,39.3, ,47.8, ,96, ,46, ,70, ,38.6, ,2.6, ,63.3, ,53.9, 
107,Santa Barbara,Central Coast Valleys,11/30/2019,334,0.01, ,0.28, ,72, ,9.6, ,56.2, ,41.3, ,49.1, ,94, ,55, ,81, ,43.4, ,1.9, ,46.0, ,53.1, 
107,Santa Barbara,Central Coast Valleys,12/1/2019,335,0.05, ,0.00, ,174, ,9.6, ,62.7, ,49.4, ,54.9, ,84, ,48, ,65, ,43.5, ,2.8, ,68.0, ,54.4, 
107,Santa Barbara,Central Coast Valleys,12/2/2019,336,0.05, ,0.00, ,195, ,9.2, ,67.0, ,47.0, ,56.1, ,82, ,34, ,60, ,42.4, ,1.7, ,41.9, ,55.0, 
107,Santa Barbara,Central Coast Valleys,12/3/2019,337,0.03,R,0.06, ,102, ,11.0, ,64.0, ,49.5, ,56.7, ,83, ,51, ,70, ,47.0, ,1.8, ,43.5, ,55.6, 
107,Santa Barbara,Central Coast Valleys,12/4/2019,338,0.04, ,0.77, ,179, ,14.8, ,63.1, ,53.9, ,58.3, ,96, ,81, ,89, ,55.0, ,3.5, ,83.2, ,57.2, 
107,Santa Barbara,Central Coast Valleys,12/5/2019,339,0.03, ,0.00, ,144, ,13.4, ,63.0, ,52.6, ,57.6, ,93, ,72, ,83, ,52.4, ,2.4, ,57.5, ,58.3, 
107,Santa Barbara,Central Coast Valleys,12/6/2019,340,0.03, ,0.08, ,127, ,13.4, ,63.3, ,48.6, ,56.8, ,96, ,67, ,85, ,52.3, ,3.1, ,73.7, ,57.5, 
107,Santa Barbara,Central Coast Valleys,12/7/2019,341,0.00, ,0.35, ,62, ,16.3,Y,61.2, ,56.8,Y,58.6, ,98, ,92, ,97,Y,57.8,Y,2.4, ,56.6, ,58.7, 
107,Santa Barbara,Central Coast Valleys,12/8/2019,342,0.05, ,0.22, ,212, ,14.4, ,66.2, ,49.9, ,58.4, ,99, ,68, ,86, ,54.4, ,2.6, ,63.0, ,59.9, 
107,Santa Barbara,Central Coast Valleys,12/9/2019,343,0.05, ,0.00, ,221, ,11.5, ,67.4, ,48.3, ,55.7, ,89, ,57, ,76, ,48.2, ,2.4, ,58.6, ,58.6, 
107,Santa Barbara,Central Coast Valleys,12/10/2019,344,0.04, ,0.00, ,168, ,11.3, ,65.0, ,46.8, ,53.8, ,91, ,63, ,80, ,47.8, ,1.8, ,42.8, ,57.3, 
107,Santa Barbara,Central Coast Valleys,12/11/2019,345,0.05, ,0.00, ,192, ,11.0, ,67.7, ,45.9, ,56.7, ,89, ,44, ,70, ,47.1, ,2.6, ,62.8, ,56.8, 
107,Santa Barbara,Central Coast Valleys,12/12/2019,346,0.06, ,0.00, ,219, ,13.6, ,69.7, ,51.3, ,59.6, ,92, ,63, ,78, ,52.8, ,2.2, ,51.7, ,57.6, 
107,Santa Barbara,Central Coast Valleys,12/13/2019,347,0.06, ,0.00, ,213, ,14.1, ,73.1, ,51.1, ,60.9, ,95, ,53, ,77, ,53.7, ,2.8, ,68.1, ,58.1, 
107,Santa Barbara,Central Coast Valleys,12/14/2019,348,0.07, ,0.00, ,213, ,11.6, ,68.2, ,52.5, ,58.4, ,89, ,52, ,70, ,48.5, ,5.4,R,129.8,R,58.4, 
107,Santa Barbara,Central Coast Valleys,12/15/2019,349,0.09, ,0.00, ,223, ,5.9, ,65.8, ,50.5, ,55.9, ,53, ,21, ,39, ,31.0, ,4.3, ,102.1, ,56.6, 
107,Santa Barbara,Central Coast Valleys,12/16/2019,350,0.06, ,0.00, ,225, ,7.0, ,66.5, ,43.0, ,53.7, ,73, ,26, ,50, ,35.5, ,1.9, ,44.9, ,54.9, 
107,Santa Barbara,Central Coast Valleys,12/17/2019,351,0.08, ,0.00, ,198, ,5.7, ,67.6, ,43.1, ,54.2, ,59, ,25, ,40, ,30.4, ,2.5, ,60.7, ,53.9, 
107,Santa Barbara,Central Coast Valleys,12/18/2019,352,0.06, ,0.00, ,208, ,7.6, ,62.9, ,45.3, ,53.9, ,77, ,27, ,54, ,37.4, ,2.4, ,57.7, ,53.6, 
107,Santa Barbara,Central Coast Valleys,12/19/2019,353,0.06,R,0.00, ,216, ,8.6, ,65.9, ,44.3, ,53.7, ,85, ,38, ,61, ,40.6, ,1.9, ,44.7, ,53.6, 
107,Santa Barbara,Central Coast Valleys,12/20/2019,354,0.06,R,0.00, ,194, ,8.0, ,72.7, ,46.3, ,58.0, ,67, ,27, ,49, ,38.9, ,1.4, ,33.8, ,53.5, 
107,Santa Barbara,Central Coast Valleys,12/21/2019,355,0.08, ,0.00, ,176, ,7.3, ,68.4, ,49.6, ,59.4, ,57, ,31, ,42, ,36.4, ,2.8, ,66.6, ,53.8, 
107,Santa Barbara,Central Coast Valleys,12/22/2019,356,0.03, ,1.69, ,38, ,11.1, ,62.5, ,53.2, ,56.9, ,98, ,37, ,71, ,47.4, ,4.2, ,100.7, ,53.9, 
107,Santa Barbara,Central Coast Valleys,12/23/2019,357,0.02,R,0.09, ,119, ,12.8, ,59.6, ,46.9, ,53.4, ,99, ,77, ,92, ,51.1, ,1.6, ,38.1, ,54.7, 
107,Santa Barbara,Central Coast Valleys,12/24/2019,358,0.05, ,0.00, ,198, ,9.9, ,65.2, ,44.3, ,52.7, ,97, ,52, ,73, ,44.2, ,3.1, ,75.6, ,53.6, 
107,Santa Barbara,Central Coast Valleys,12/25/2019,359,0.03,R,1.32, ,116, ,10.6, ,58.8, ,47.8, ,52.8, ,97, ,63, ,78, ,46.1, ,3.5, ,84.2, ,53.0, 
107,Santa Barbara,Central Coast Valleys,12/26/2019,360,0.04, ,0.09, ,177, ,9.8, ,58.7, ,43.5, ,50.5, ,97, ,63, ,78, ,44.0, ,2.3, ,54.3, ,52.3, 
107,Santa Barbara,Central Coast Valleys,12/27/2019,361,0.06, ,0.00, ,224, ,7.4, ,63.4, ,39.8, ,50.6, ,82, ,41, ,59, ,36.7, ,2.5, ,59.8, ,51.5, 
107,Santa Barbara,Central Coast Valleys,12/28/2019,362,0.05,R,0.00, ,218, ,9.1, ,61.0, ,41.3, ,50.9, ,88, ,57, ,71, ,42.0, ,2.4, ,57.2, ,51.1, 
107,Santa Barbara,Central Coast Valleys,12/29/2019,363,0.04, ,0.00, ,169, ,11.0, ,61.6, ,43.6, ,52.9, ,90, ,65, ,80, ,46.9, ,2.1, ,50.7, ,51.5, 
107,Santa Barbara,Central Coast Valleys,12/30/2019,364,0.04, ,0.02, ,183, ,11.0, ,63.8, ,48.7, ,54.5, ,94, ,55, ,76, ,47.1, ,2.0, ,48.9, ,53.3, 
107,Santa Barbara,Central Coast Valleys,12/31/2019,365,0.06, ,0.00, ,221, ,10.4, ,70.2, ,44.9, ,55.7, ,90, ,46, ,69, ,45.6, ,2.1, ,51.0, ,53.0, 
107,Santa Barbara,Central Coast Valleys,1/1/2020,001,0.06,R,0.00, ,219, ,11.1, ,67.9, ,46.0, ,57.8, ,81, ,49, ,68, ,47.2, ,2.7, ,65.2, ,53.0, 
107,Santa Barbara,Central Coast Valleys,1/2/2020,002,0.06, ,0.00, ,193, ,10.2, ,70.0, ,50.4, ,59.3, ,83, ,34, ,59, ,45.1, ,2.4, ,58.3, ,53.7, 
107,Santa Barbara,Central Coast Valleys,1/3/2020,003,0.07, ,0.00, ,227, ,9.3, ,72.7, ,49.6, ,58.5, ,68, ,32, ,56, ,42.7, ,2.0, ,47.4, ,53.7, 
107,Santa Barbara,Central Coast Valleys,1/4/2020,004,0.05, ,0.00, ,216, ,12.9, ,66.2, ,47.2, ,56.5, ,94, ,69, ,83, ,51.3, ,2.1, ,50.0, ,53.5, 
107,Santa Barbara,Central Coast Valleys,1/5/2020,005,0.07, ,0.00, ,224, ,9.4, ,71.9, ,46.6, ,60.5,H,94,H,15,H,52, ,42.9, ,3.3, ,80.3, ,53.4, 
107,Santa Barbara,Central Coast Valleys,1/6/2020,006,0.08,R,0.00, ,241, ,8.0, ,,S,48.8, ,63.8, ,60, ,21, ,40, ,38.8, ,2.0, ,47.8, ,53.6, 
107,Santa Barbara,Central Coast Valleys,1/7/2020,007,0.07,R,0.00, ,201, ,9.3, ,77.4, ,47.6, ,61.7, ,81, ,24, ,49, ,42.6, ,1.9, ,44.4, ,53.1, 
107,Santa Barbara,Central Coast Valleys,1/8/2020,008,0.07, ,0.00, ,205, ,9.6, ,75.2, ,45.8, ,58.1, ,91, ,41, ,58, ,43.5, ,3.0, ,72.1, ,52.6, 
107,Santa Barbara,Central Coast Valleys,1/9/2020,009,0.06, ,0.00, ,150, ,8.4, ,63.8, ,46.5, ,55.3, ,69, ,43, ,56, ,40.0, ,3.6, ,86.3, ,52.2, 
107,Santa Barbara,Central Coast Valleys,1/10/2020,010,0.06,R,0.00, ,235, ,9.1, ,65.8, ,45.3, ,54.6, ,77, ,46, ,63, ,42.1, ,2.0, ,49.1, ,51.9, 
107,Santa Barbara,Central Coast Valleys,1/11/2020,011,0.06, ,0.00, ,240, ,9.8, ,70.3, ,45.4, ,54.6, ,90, ,46, ,67, ,44.0, ,2.5, ,60.0, ,52.0, 
107,Santa Barbara,Central Coast Valleys,1/12/2020,012,0.06, ,0.00, ,231, ,10.2, ,64.2, ,44.5, ,53.0, ,93, ,61, ,74, ,45.0, ,2.2, ,52.1, ,51.9, 
107,Santa Barbara,Central Coast Valleys,1/13/2020,013,0.06, ,0.00, ,244, ,11.1, ,63.3, ,44.4, ,53.0, ,94, ,61, ,81, ,47.3, ,2.2, ,53.3, ,51.8, 
107,Santa Barbara,Central Coast Valleys,1/14/2020,014,0.06, ,0.00, ,243, ,10.8, ,64.1, ,43.4, ,53.1, ,92, ,62, ,79, ,46.6, ,2.4, ,58.3, ,51.8, 
107,Santa Barbara,Central Coast Valleys,1/15/2020,015,0.06, ,0.00, ,239, ,11.7, ,64.5, ,44.1, ,53.8, ,93, ,65, ,83, ,48.8, ,2.0, ,47.0, ,51.9, 
107,Santa Barbara,Central Coast Valleys,1/16/2020,016,0.02, ,0.34, ,92, ,12.5, ,64.3, ,46.2, ,54.3, ,98, ,67, ,87, ,50.4, ,2.1, ,50.9, ,52.1, 
107,Santa Barbara,Central Coast Valleys,1/17/2020,017,0.06,R,0.00, ,254, ,9.3, ,64.8, ,40.9, ,51.3, ,95, ,42, ,72, ,42.6, ,2.0, ,47.0, ,51.8, 
107,Santa Barbara,Central Coast Valleys,1/18/2020,018,0.06, ,0.00, ,238, ,10.1, ,68.6, ,42.1, ,54.7, ,86, ,50, ,69, ,44.8, ,1.9, ,44.6, ,51.5, 
107,Santa Barbara,Central Coast Valleys,1/19/2020,019,0.05, ,0.00, ,146, ,9.5, ,68.6, ,45.4, ,58.1, ,71, ,36, ,58, ,43.3, ,1.8, ,42.7, ,52.0, 
107,Santa Barbara,Central Coast Valleys,1/20/2020,020,0.04, ,0.00, ,135, ,12.0, ,63.4, ,54.1, ,57.8, ,94, ,50, ,73, ,49.3, ,2.3, ,55.1, ,53.2, 
107,Santa Barbara,Central Coast Valleys,1/21/2020,021,0.06, ,0.00, ,247, ,12.9, ,63.8, ,49.2, ,56.0, ,97, ,66, ,84, ,51.3, ,2.2, ,53.0, ,54.6, 
107,Santa Barbara,Central Coast Valleys,1/22/2020,022,0.07, ,0.00, ,261, ,13.6, ,70.8, ,48.6, ,57.9, ,95, ,60, ,83, ,52.7, ,2.8, ,67.2, ,54.7, 
107,Santa Barbara,Central Coast Valleys,1/23/2020,023,0.07, ,0.00, ,269, ,13.7, ,74.4, ,48.8, ,60.2, ,97, ,50, ,77, ,53.0, ,2.0, ,48.7, ,54.9, 
107,Santa Barbara,Central Coast Valleys,1/24/2020,024,0.08, ,0.00, ,249, ,11.7, ,78.0, ,50.7, ,62.6, ,85, ,42, ,60, ,48.7, ,2.2, ,51.8, ,55.4, 
107,Santa Barbara,Central Coast Valleys,1/25/2020,025,0.07, ,0.00, ,259, ,13.6, ,69.7, ,52.1, ,59.1, ,100, ,50, ,79, ,52.7, ,2.3, ,54.8, ,55.8, 
107,Santa Barbara,Central Coast Valleys,1/26/2020,026,0.05, ,0.00, ,208, ,13.8, ,65.0, ,50.2, ,57.8, ,95, ,73, ,84, ,53.2, ,2.6, ,63.1, ,56.4, 
107,Santa Barbara,Central Coast Valleys,1/27/2020,027,0.07, ,0.00, ,250, ,10.0, ,71.2, ,48.9, ,59.1, ,92, ,42, ,59, ,44.6, ,2.2, ,51.9, ,55.9, 
107,Santa Barbara,Central Coast Valleys,1/28/2020,028,0.10, ,0.00, ,291, ,7.6, ,75.7, ,47.8, ,61.7, ,57, ,22, ,40, ,37.4, ,2.9, ,70.5, ,55.5, 
107,Santa Barbara,Central Coast Valleys,1/29/2020,029,0.10, ,0.00, ,286, ,8.3, ,79.9, ,50.1, ,62.4, ,63, ,31, ,43, ,39.6, ,3.1, ,74.1, ,55.3, 
107,Santa Barbara,Central Coast Valleys,1/30/2020,030,0.07, ,0.02, ,221, ,11.1, ,87.7,Y,52.0, ,62.6, ,78, ,38, ,57, ,47.2, ,2.1, ,49.6, ,55.1, 
107,Santa Barbara,Central Coast Valleys,1/31/2020,031,0.10,R,0.00, ,301, ,11.2, ,88.1,Y,53.0, ,66.4,Y,73, ,30, ,51,Y,47.6,Y,1.9, ,45.0, ,55.7, 
107,Santa Barbara,Central Coast Valleys,2/1/2020,032,0.09,R,0.00, ,318, ,12.6, ,,S,53.9, ,66.3,Y,97, ,29, ,57,Y,50.6,Y,1.8, ,42.2, ,56.4, 
107,Santa Barbara,Central Coast Valleys,2/2/2020,033,0.09, ,0.00, ,280, ,13.7, ,,S,52.3, ,62.3, ,100, ,27, ,71, ,53.0, ,3.9, ,93.5, ,56.9, 
107,Santa Barbara,Central Coast Valleys,2/3/2020,034,0.11, ,0.00, ,318, ,4.9, ,92.2,R,44.3, ,56.3, ,57, ,19, ,32, ,26.8, ,3.9, ,94.0, ,55.4, 
107,Santa Barbara,Central Coast Valleys,2/4/2020,035,0.09,R,0.00, ,323, ,5.7, ,67.1, ,42.0, ,52.5, ,63, ,24, ,42, ,30.1, ,2.3, ,56.3, ,53.7, 
107,Santa Barbara,Central Coast Valleys,2/5/2020,036,0.08, ,0.00, ,315, ,7.9, ,69.5, ,41.8, ,53.7, ,71, ,42, ,56, ,38.3, ,2.2, ,53.4, ,52.9, 
107,Santa Barbara,Central Coast Valleys,2/6/2020,037,0.08, ,0.01, ,324, ,9.7, ,66.0, ,45.9, ,54.8, ,88, ,49, ,66, ,43.7, ,2.4, ,58.8, ,53.4, 
107,Santa Barbara,Central Coast Valleys,2/7/2020,038,0.08, ,0.00, ,335, ,12.8, ,72.4, ,45.9, ,56.5, ,95, ,63, ,82, ,51.1, ,2.0, ,48.1, ,53.8, 
107,Santa Barbara,Central Coast Valleys,2/8/2020,039,0.05, ,0.00, ,255, ,13.1, ,63.5, ,47.2, ,53.9, ,100, ,75, ,92, ,51.8, ,2.0, ,47.1, ,54.5, 
107,Santa Barbara,Central Coast Valleys,2/9/2020,040,0.07, ,0.01, ,252, ,10.1, ,63.1, ,47.0, ,56.5, ,94, ,33, ,65, ,44.9, ,2.7, ,65.7, ,55.3, 
107,Santa Barbara,Central Coast Valleys,2/10/2020,041,0.13, ,0.00, ,359, ,5.0, ,75.8, ,47.9, ,63.9, ,49, ,10, ,25, ,27.1, ,3.7, ,89.3, ,55.0, 
107,Santa Barbara,Central Coast Valleys,2/11/2020,042,0.11, ,0.00, ,376, ,8.4, ,81.1, ,49.2, ,62.7, ,54, ,19, ,43, ,40.1, ,2.6, ,61.2, ,55.3, 
107,Santa Barbara,Central Coast Valleys,2/12/2020,043,0.10, ,0.00, ,367, ,12.9, ,73.9, ,47.7, ,57.8, ,91, ,53, ,79, ,51.3, ,2.9, ,70.8, ,55.1, 
107,Santa Barbara,Central Coast Valleys,2/13/2020,044,0.10, ,0.00, ,372, ,12.9, ,76.4, ,47.6, ,56.9, ,95, ,61, ,82, ,51.4, ,2.2, ,53.5, ,55.6, 
107,Santa Barbara,Central Coast Valleys,2/14/2020,045,0.10, ,0.04, ,373, ,13.1, ,71.4, ,47.9, ,57.4, ,95, ,54, ,82, ,51.8, ,2.3, ,55.9, ,55.6, 
107,Santa Barbara,Central Coast Valleys,2/15/2020,046,0.09, ,0.02, ,368, ,13.7, ,71.0, ,46.8, ,57.6, ,96, ,65, ,85, ,53.0, ,2.4, ,57.3, ,55.9, 
107,Santa Barbara,Central Coast Valleys,2/16/2020,047,0.10, ,0.00, ,378, ,13.7, ,69.2, ,48.0, ,57.5, ,96, ,63, ,85, ,53.0, ,2.4, ,58.2, ,56.4, 
107,Santa Barbara,Central Coast Valleys,2/17/2020,048,0.10, ,0.00, ,360, ,12.8, ,78.7, ,47.9, ,58.9, ,97, ,42, ,75, ,51.1, ,2.1, ,50.0, ,56.8, 
107,Santa Barbara,Central Coast Valleys,2/18/2020,049,0.08, ,0.00, ,327, ,15.1, ,68.7, ,53.2, ,58.8, ,99, ,62, ,89, ,55.6, ,2.4, ,57.0, ,57.6, 
107,Santa Barbara,Central Coast Valleys,2/19/2020,050,0.10, ,0.00, ,377, ,13.7, ,66.5, ,48.3, ,56.9, ,100, ,72, ,86, ,52.9, ,2.4, ,57.4, ,58.1, 
